right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle,right_ankle_angle,left_ankle_angle,phase,exc_type,form,accuracy,correction_needed,feedback_tag
87.63957732347733,78.35140958552932,90.80014673059436,97.43103571799926,92.48546252904364,97.07783310367648,94.33649919508964,99.826154596178,88.25318222195004,70.4801962379368,mid,squat,good,98.42,False,
79.69488095482035,93.9156136604521,83.11248547186128,91.11213125601172,100.4705731668642,112.07712577444018,106.51535898396696,85.57111699560718,100.76298406371085,96.88256663010088,mid,squat,good,89.77,False,
90.34642536171248,77.68584439101812,112.42840312726108,86.12813514694986,73.5661545130891,92.81409972631474,85.04089875036098,86.57311443689977,100.5942409457963,96.44375548086228,mid,squat,good,91.2,False,
86.79387716925035,85.09146878373912,95.600796025685,85.41339536080456,115.87950170521538,107.43369315059438,97.65770521273892,80.00783308455463,86.3350346717658,88.41693735230065,mid,squat,good,98.98,False,
92.12604849857334,89.42223663661396,91.23517738326306,72.82878802584194,86.4312489915902,78.25265968956238,95.78615977719686,91.3351733030576,92.3689535555694,96.23936669000928,mid,squat,good,87.47,False,
103.54662094995612,110.34563526546444,79.50784437991828,102.16632364922644,90.29762808160493,95.3322257592135,62.04900349439461,96.5307616094406,88.19408333204503,75.95516972559638,start,squat,good,87.82,False,
89.40310122421812,88.49635890879813,93.63982869359572,97.51610020022788,77.89728842091196,83.55049831421913,108.4474885823384,88.04186295936296,92.69811534917602,93.46128817015344,end,squat,good,90.7,False,
93.94836044801394,87.8294674203228,99.25401547337005,95.32176529717592,72.60427184792695,102.6057178386522,104.97768739933416,88.94289227514975,84.13145613408402,86.35351816814979,start,squat,good,91.84,False,
87.27213699733012,80.29466747375294,93.69504634404112,89.5816852189007,95.27310358675508,94.28154382873588,90.3908542437918,72.42358504370708,79.70941258660689,92.53428320568196,end,squat,good,91.01,False,
100.13759752286272,100.83471700297184,88.06356192972818,88.89721409794392,91.89552149365583,101.41685438574704,81.54892497212941,87.18912036510075,85.12642870453342,86.45309922989011,end,squat,good,91.9,False,
89.19851073255694,94.34127425921412,77.83191817428862,82.82053017364855,97.45768278263756,85.81793322207999,82.51620321745622,87.66908611144463,107.33550843056676,98.54975874745034,end,squat,good,89.91,False,
89.03369942316796,83.68419022040544,95.34384423407774,90.10921934333948,77.28508169191836,99.8093974845973,90.563161220926,100.35587668690664,79.94605288003727,97.03744891805395,end,squat,good,97.1,False,
94.38982947274523,67.60107571062154,95.64439519970423,96.80348722061196,97.68375861201416,102.51608381443904,79.47442842020119,90.71145803657392,84.17994502611296,90.5602546073064,end,squat,good,85.0,False,
70.78390613902357,78.79181864843187,102.37200282027396,87.73698322863454,97.59139841402803,101.80781124968446,84.85405158041868,77.61386719709893,92.03360126123872,108.9683514225557,end,squat,good,92.87,False,
81.69880101555924,84.04435139666903,86.45966050224688,102.87203749751836,79.4214969045043,74.22784937876212,78.85803349787548,95.27513538559074,100.04029251706932,77.92827683216416,mid,squat,good,96.81,False,
85.32805002520338,89.47383565530691,94.04435886784552,87.424983452458,101.66395360470716,82.99674639315052,89.34406037498533,94.78781062539824,101.3651698245424,79.29663414097203,start,squat,good,93.3,False,
96.40100893145689,73.76644779557726,94.98356378958576,91.53122247473723,83.78822576919582,106.86880524273298,88.68389927213892,106.56076786990867,79.42024822323505,83.83528363541875,start,squat,good,92.46,False,
94.71316839923252,93.74986213421934,74.7339716962822,88.47209884899263,107.2311320026064,91.56882319232518,83.2527040329135,85.45296103130912,86.21576751644277,98.45824636347872,mid,squat,good,99.01,False,
101.02391580797988,83.14028808116895,77.27002600256228,106.57779731795004,87.30589351830508,85.70862443138542,100.9533854218437,82.54728658747278,94.79090040537088,103.01871775433771,mid,squat,good,99.46,False,
90.24483141874964,95.48190315772707,88.021995175646,86.91374199663608,100.97894206193978,100.90316332910749,83.56036166948795,94.2743437073082,73.05543551534721,71.37060125847175,start,squat,good,88.28,False,
106.38110431218058,88.65519899381704,80.4412465236215,74.01396802561462,109.26887530239884,90.82767672502128,87.91668086603319,82.55882274209522,102.52023737582824,90.64011772911388,start,squat,good,99.28,False,
72.34987621686268,88.89236339410513,83.07148994401479,107.42218483034291,83.90331724285267,112.53138496975672,90.28867226515666,84.93078298371779,89.94967865135403,88.81096942918956,start,squat,good,99.69,False,
104.66983484143849,72.80347025785099,92.49906227424609,95.27964489937402,106.20803656414682,95.30150079783192,97.1435313591542,92.97415110978362,86.6908102829201,103.43364541718196,start,squat,good,91.59,False,
71.79015974351515,93.10293351887886,114.72536607921992,72.49754632896006,96.06265453552751,88.26898265519175,88.93891476745812,75.2664856153471,99.83311567766545,91.03890390805928,mid,squat,good,88.49,False,
99.83354464615384,89.65534917756347,95.3569418020399,94.0610742267321,83.41028892951266,102.8796176737988,86.48033035367402,92.7671770026012,82.62101582062084,65.09096930394242,end,squat,good,87.35,False,
86.45566472597213,86.04602956720217,107.3471457240934,82.36952692967083,81.44654505797399,91.05209519610813,81.85640629135568,99.0454910074102,103.33994628546,66.93029743243163,end,squat,good,89.35,False,
87.21650269816116,87.22713411504657,94.83291908701152,105.76790354804729,95.20525470611648,80.27815945397,95.1431919611288,88.29005855691098,78.92356006982703,93.43944257327504,start,squat,good,94.84,False,
82.94347620898246,98.29689956232453,89.23890504507126,84.43769680430495,76.71982840472073,80.99733580473483,93.73672728106472,82.30046460032854,91.25699034823988,103.07789074819765,start,squat,good,94.25,False,
95.51741364608372,99.00096147368116,86.52233420253866,86.27414482771812,104.73039955311812,84.27692039556547,80.28582475504551,91.18909906447244,80.81476428915825,84.90056552648558,start,squat,good,88.54,False,
83.93665903493417,81.45210027700873,88.02330849809074,95.3423915032723,102.60354512113892,113.90618939908344,92.8408198260738,93.30443957919704,94.64284931105269,69.86557710065252,end,squat,good,89.91,False,
89.59180973219259,78.83539917238485,97.53091332868831,96.0632152525742,100.04626795502666,94.2384951974994,81.85043293316397,97.50823565905576,102.594599341882,97.0040570169844,start,squat,good,93.06,False,
102.00204047619526,96.55371102800096,101.34148917251908,81.64313893271995,82.22459978949023,110.40785041215304,87.97141771956868,72.22634825952626,84.16796949592745,83.15263768745729,start,squat,good,99.39,False,
75.11969616838896,81.88442128304203,80.25178243383446,94.50930593632992,89.32345539023291,102.40722929931964,96.58220621598714,89.97338485702845,95.95043830871953,82.00643087659641,end,squat,good,97.04,False,
103.91969730609466,84.76318059469124,96.0442391811543,94.03648713111436,101.29730378248746,99.73214206571122,101.41184533149976,96.94842567279542,83.40552729083964,90.89040694719334,end,squat,good,89.05,False,
93.3795817293076,90.61384495355584,90.32855925855706,98.81553902653424,93.2295075621069,97.14222531965792,90.41737056640468,96.30113908123546,88.45687121261307,93.63396084508383,end,squat,good,86.74,False,
106.3445879022142,92.86100774391534,94.27012884906772,86.42735273197768,84.02085125164697,93.88885939304136,102.48854459399784,78.34452477699075,105.14073405316944,99.57633782802274,mid,squat,good,92.35,False,
104.48781971673084,89.32892879277598,97.1941215108524,71.44447565977174,89.61316152815283,82.73945606028622,87.62787645189235,101.25950733746258,78.68446007813802,91.31333227638872,start,squat,good,86.46,False,
92.11866113981,85.78887032037882,85.03212872910974,86.38678295077911,87.06525107672732,88.40460301055695,94.40142305631625,79.95427538176132,69.62290865265537,93.08771097560476,end,squat,good,89.61,False,
69.54568777952348,83.30038832999976,87.97923275076663,100.4841317527399,89.9677031482337,87.15646439095562,91.11201515875872,103.03271647330182,111.12757344312836,85.49176212035346,mid,squat,good,96.14,False,
89.64912901195076,96.59630521254246,105.91796059711554,83.15935201205326,89.53688834794292,121.64419084648908,85.86870899120464,81.22134906601617,84.38010246106113,81.15667467275954,end,squat,good,88.92,False,
95.3623265038069,81.72696123923386,85.65896440829441,97.7165270847606,88.27419279912507,78.73139831185617,78.69300916899873,78.2079081606328,79.91489470972033,84.33281463994169,end,squat,good,93.79,False,
79.81790952166321,98.16122156829096,82.62768318083508,84.37485757274104,97.47345044376114,102.56159456619476,100.18342023029264,105.1850930428831,102.96228715971932,112.17434192590304,mid,squat,good,95.73,False,
100.30716383769126,77.69008718291207,87.66098622977793,78.61096755213035,76.5768941870634,85.98767479080844,99.60179515083084,67.50847768418174,84.73984315375476,92.45666889051238,mid,squat,good,89.56,False,
94.68383223183226,81.5714689739302,86.27176255762507,77.54436849534272,85.14968547187821,98.6237509924188,83.76663569161198,87.53587643669329,76.91158365123049,78.1898673329861,end,squat,good,86.99,False,
88.62331212816463,100.83533821366773,95.97328327155276,89.89446855285192,110.161564154536,91.48431500622554,99.31787720238444,89.08582129756114,84.22793661979782,90.68017122269866,end,squat,good,85.75,False,
78.72822845108932,98.32709336975708,70.81744027156054,80.30750461733635,97.74501415044216,102.22066106746205,71.88637944868574,91.86409889522018,97.02287769734072,94.74110835810204,start,squat,good,89.23,False,
96.24071114258976,82.11719879520032,95.1938755268922,87.70987408609366,104.292926246419,92.41747485102154,84.49730948396912,74.4656473687757,85.69033826503518,97.10642064906295,start,squat,good,90.43,False,
82.57926798946181,62.60330381556378,99.3276031466865,75.67728990976964,103.94579121313606,99.56797084151845,70.231497046147,70.67585104848439,79.39320838877832,81.94792970863223,start,squat,good,95.48,False,
103.89979196239862,79.16717217989677,73.69857772502283,78.72559365461504,82.30747186293715,84.45923023238112,82.73007451265414,91.84435911438231,89.46662299362342,90.23569646244448,mid,squat,good,87.34,False,
97.00220401568228,101.06749853234214,95.561424804411,86.23845881888695,97.56107890530777,110.40493565222484,94.88760367249104,78.68440228294803,94.68705376983704,86.01662192716788,start,squat,good,90.24,False,
95.59417090664176,89.99600883787103,103.08497766116608,101.8537203103046,91.15386938888471,91.26595810024884,104.44805167850346,79.76590807424772,80.60213422794891,111.0788398553046,start,squat,good,89.06,False,
78.02396184139116,105.5768304033067,88.60499053870423,100.81973397988229,89.42456486904439,99.20969095008324,103.63398123436733,98.07607580315393,74.2894221145832,101.85389283773874,start,squat,good,96.83,False,
78.65501680436498,83.88721433039109,93.79634402780076,81.2457222952817,91.518800186392,77.87534691408874,96.77382487948633,102.21634086104422,91.87304624670814,73.1470376635442,end,squat,good,90.34,False,
90.93233331419562,80.66301341116477,93.35915166124911,109.64351605716824,94.21218884546866,107.0269837758675,83.66960202967084,93.78459816547829,112.89715507934656,65.48473764308305,start,squat,good,87.65,False,
95.62053532154488,96.78897928683496,103.86528783608492,79.31648150815712,88.06648293520999,87.55412757128833,103.26047170076907,79.37417040808626,94.77887300750191,97.58857615978977,start,squat,good,97.14,False,
90.89266630306194,86.11453141622738,89.2429445591444,65.22509448550515,75.8398568482484,85.764634714203,99.30979887632424,94.68659615738528,117.77488280090812,92.18902381263214,end,squat,good,92.71,False,
90.26800116815856,95.44485170628194,93.0743666828105,97.29345482280334,91.4552227570914,77.32349321630242,72.72044628210215,98.70439673932545,106.01940650045836,91.1708006909462,mid,squat,good,86.21,False,
103.3106305228508,98.4465707068418,102.04330606034208,91.48655286866976,90.13784165508552,92.2811473690426,107.27837123488064,84.18459518518057,97.99155086645818,94.20857924077626,end,squat,good,90.43,False,
100.57591999726554,83.24622995922705,107.74062321218337,92.91121516996904,95.69321593659537,87.13865910453266,67.87351277062064,89.54873263070138,90.85828282241994,93.0938564737978,end,squat,good,92.72,False,
101.2601757764034,97.94724503986455,94.0724133311791,91.75304897389054,86.83622949845211,106.28255473536235,84.18053834102318,91.23981614708468,99.51629140462992,87.9099675732395,start,squat,good,94.35,False,
111.49931200220983,87.58277841840574,85.69383476852457,93.00808062430148,85.9734577561839,93.8066055780628,84.34369181028913,95.7983167768206,81.465836720733,90.9961386844096,start,squat,good,86.87,False,
83.4888054216585,77.89740847717454,84.43858490903594,96.55770790739138,88.46172074922079,87.230624147564,97.90262130534478,74.78731350547287,82.30615460964093,106.99849134976864,start,squat,good,95.11,False,
99.87662923064876,104.68386279677344,94.8065053652522,99.57034805334808,85.12220510392915,77.20080056509582,86.82124876967275,90.41130341381118,89.35984809740218,101.63406740119962,mid,squat,good,91.47,False,
95.46780065039272,84.41562619080409,107.8726897520244,86.50406593893965,72.443926578536,85.50090568212912,86.47694999528703,97.26951562723444,86.19278748717021,97.35774400644809,end,squat,good,85.62,False,
96.19470298726392,99.92382318765524,96.87204998770474,92.15452808688632,105.07026644118945,73.26075780467241,70.94145089777435,95.04591654366976,84.12181750195495,74.81151911718982,start,squat,good,95.04,False,
81.11040634181627,86.90865830177309,106.5314286207922,82.75735795975272,90.67088920667224,94.45017617611084,98.38100107465937,63.116453635416605,95.23826147449624,103.27565733855656,mid,squat,good,98.98,False,
81.96709659493186,74.26194486104332,80.62892953742033,98.95728882434382,101.99279051181776,97.09977285640451,78.62286660761178,82.75777137483091,98.87114582172146,104.4976261254998,start,squat,good,96.05,False,
102.4917655856404,89.82010310243975,84.47204709732333,101.16248788199648,76.67143398045792,91.584063282561,94.10773335737208,103.90489432783588,84.40845620830447,88.14790969611113,start,squat,good,86.42,False,
76.10321276575367,70.86607418578038,83.81361088432526,89.20202168144333,70.48984869390765,76.86441579105575,90.2640093586966,106.87445802195732,97.63794213888409,86.32269478810214,end,squat,good,86.93,False,
70.30786369553633,88.11359801166992,103.60306201450042,85.66055574029056,87.3102026669197,81.33883274409676,100.89251566565932,82.38897456940418,95.02539809050424,93.6739100722576,mid,squat,good,98.16,False,
96.12370225805768,81.11496435951182,86.64309700561533,72.33087881078777,86.72037213108658,102.20820817184992,72.67330533263322,81.76550002100267,114.53574306306592,82.588735791998,end,squat,good,98.89,False,
98.97172299040598,90.15484529439944,93.34165340258043,75.66527124879882,95.90803506083893,80.63540572102784,84.98226959510913,71.57197517843322,99.44355747479057,98.72146839668,end,squat,good,87.18,False,
95.34181615095184,86.82838336665661,88.06304717985606,93.7993216651465,82.75163141109182,92.34088054826,98.26177665054853,95.39602465595404,79.01649165970349,87.75044002873149,mid,squat,good,98.36,False,
79.30660128936015,84.9737509335557,92.3129687204316,92.60951244636524,88.19110317030868,100.14162714491732,79.73104584402671,95.37975131232048,81.87238294986193,72.48118372053358,start,squat,good,98.35,False,
88.12971257335,102.26424420142226,105.27794883273874,86.19507798836786,101.60965729891312,111.01281088673544,82.99416728963284,94.26982699448052,91.25765650638216,98.00997530871804,end,squat,good,86.33,False,
92.02912274328716,86.87593182381455,87.11521879750944,99.68010145148828,102.88868635417104,88.33078036836483,84.11455715398749,82.53977125963853,95.98528309095074,87.48780316612371,mid,squat,good,95.2,False,
79.18627624642696,77.96432111541063,101.28162812598907,88.34653157090948,79.22858552783347,83.98966125942049,103.6632954128182,84.87503271120094,90.2333053542822,102.1118906156553,end,squat,good,86.8,False,
102.16239214128024,96.80919871190936,97.27911062873495,104.2452957788928,77.67592360472518,79.24115962086121,100.68710930539882,102.15113771936667,98.23395920777293,98.87340135922068,end,squat,good,97.96,False,
96.7910451297818,81.76783015184651,73.96523296157501,110.2089588038512,89.49516836225024,95.51985833503956,103.0700442349186,76.34800001811342,91.85804219499606,86.90237378715644,mid,squat,good,85.53,False,
92.13608188630162,97.8252824481248,88.39717192010842,74.2270626120071,87.70962552758077,88.36605294198138,80.6890852346424,113.04415675149488,94.52273901704358,92.6635171996054,end,squat,good,88.1,False,
99.79245545966634,85.334775580013,93.93738398209476,82.15703946639417,98.27889841997312,70.91112432709077,77.93110231211375,90.05302473311575,77.9755858739194,98.68127992494372,mid,squat,good,89.62,False,
92.1194589167254,95.36233750213891,70.90074979706456,84.69470294342969,104.29901276627166,86.69180274067485,83.61385846119848,92.95818892902804,91.7611484460034,76.3742232066279,mid,squat,good,87.67,False,
81.31086996874186,96.75280712755696,95.43512927977642,98.93131773899307,84.38075996872581,78.55392686800073,107.46272837787056,87.07629890058249,87.84103642355137,86.16219497020329,start,squat,good,92.43,False,
89.00510447704276,90.9052139931302,86.92813242774675,89.04379521845294,80.97284040567325,111.62383597708526,96.58577942655648,82.04076980752451,87.84089256650492,65.88134395533913,mid,squat,good,92.24,False,
67.96575460876956,86.02650856531618,84.62083088083595,89.68533323326258,83.53612195612487,91.34405141725703,88.32056549567554,100.36530894498644,89.71938474142979,77.80435178528978,start,squat,good,93.97,False,
85.12314178181273,100.6304559202772,79.61652388506866,93.55490533650008,75.73431398263548,77.47353619499505,101.07294043918806,85.31961339890167,78.69976289631808,101.0794960087957,end,squat,good,86.63,False,
72.60097344531471,90.6967886274304,112.40714082315606,83.75125892228779,97.7439002036137,103.67893536726832,93.46939814023207,78.08119864536042,86.12059469265017,85.64704289867768,mid,squat,good,94.1,False,
75.42702279595736,100.7613074958044,98.30348467213912,92.10040319286392,72.75039735402757,103.56933520566174,83.88947268360741,96.60308713287804,78.65171354181993,85.47432628764442,mid,squat,good,95.55,False,
102.81458103676094,90.39602251282182,92.94928487490031,77.7879017036385,108.3013183900126,95.57169179945134,95.12625374586976,104.57583817213433,100.97268232731294,81.28267960055065,start,squat,good,86.26,False,
100.1271480078384,91.01218464113252,97.18919839876224,99.60864759131618,89.63600658691126,87.54021884194438,86.11473232940723,87.5837171489285,95.77018129940242,98.99065350541812,end,squat,good,85.2,False,
96.09976238289217,95.77307500327474,102.40896583840252,103.5272506955395,97.06136436917686,104.08360391809076,95.30616566414602,96.71761511470952,99.24824736219774,75.67796709641306,mid,squat,good,88.36,False,
110.22936521622556,83.47228882106313,74.4049021133767,77.5612660697225,94.48685814688233,103.0463036560412,94.45366407353644,101.06909299195726,90.33653407126882,92.9261929791993,start,squat,good,88.85,False,
90.31144266057204,85.0450030882353,90.89093519752193,88.36561207500546,98.27100022289828,84.09119561419189,94.1610300164757,95.56623505472852,75.5599652757837,95.6654924294368,start,squat,good,98.74,False,
92.18528543871696,68.54003394144158,99.7604078502694,83.71848762961365,78.80646945871091,108.02641238082452,89.76420296045309,83.9703703647684,91.11881074426182,73.9840437297372,mid,squat,good,95.76,False,
92.84732509397486,85.15780224566045,94.50063163842174,99.00421675381232,100.60902072841446,88.7091137358834,79.45457308242541,79.28187065436998,80.43705050137054,98.30561839465808,start,squat,good,85.22,False,
89.80163366278761,98.23600199900264,84.70707080585609,91.60301302001844,91.02772289008134,75.80204648197126,84.00460592053311,81.70433669865044,87.77331266336986,100.80358110449784,end,squat,good,89.77,False,
89.09801849272154,72.75951102832443,99.84555607256844,96.341829818007,77.23054138786343,86.54364049869272,87.12143895971982,78.99067231498313,93.9643148469235,83.85439432453077,start,squat,good,93.18,False,
90.98820142392783,88.92407834520272,88.70192439563273,70.61973282473913,93.00548457198684,83.2277590472187,95.69489635337604,81.44927148585258,83.45030538255627,110.69253603894,start,squat,good,98.35,False,
95.59676570632176,85.57470986330209,96.8816550208785,101.28464852909713,82.56946408128108,86.08409201865152,91.82140466990856,102.20709986642426,95.87552873343112,103.50496895762367,start,squat,good,90.17,False,
87.39644563831091,77.5864571632587,104.43349177702284,91.25470172625116,112.02673965304204,98.88032162806992,87.32684942811497,91.12613100696824,93.90365601401244,90.00333411951654,mid,squat,good,86.09,False,
82.15117516510347,89.40190025141038,70.1134763554865,96.21747581541916,84.92378504470568,92.52956324082244,95.60454128734088,95.9186074060975,93.37507848007944,85.2184973776622,start,squat,good,93.34,False,
89.42089495300168,94.2898950010548,107.07710205570028,96.00434234799506,96.2302831683512,99.65798676940928,95.16309692859572,99.23657912013807,84.59676176819434,99.19418190694977,start,squat,good,93.81,False,
97.04237881800644,86.15075658627859,93.7579728326596,93.75682169829312,102.17358638964689,69.63067824967517,89.89364567346229,84.1645385933489,103.87743985885596,82.17562453250014,end,squat,good,98.83,False,
76.30567326461177,70.31021309390866,97.9518860385128,111.74671940700571,100.02779556415626,80.2256376274268,82.9196402408919,90.58755540957166,97.06722875647598,86.81283254599761,end,squat,good,97.2,False,
83.99001424735644,93.54534956785729,89.83386750427982,97.76724339712148,88.61873217794717,95.23464436991868,83.97397328937254,89.98082632446314,67.2409321937389,88.1003806430948,end,squat,good,97.03,False,
77.4081300694349,80.88386442656335,101.29395588281596,107.53811593600818,87.89425175929773,90.24609014040482,83.92727868717685,93.79895347874188,99.88980929114116,91.44358049307723,mid,squat,good,99.18,False,
66.02730001913238,75.64893361292465,89.52459533200863,70.42560942247626,91.64904230358476,77.57804027120022,94.28024987488664,87.9501990051361,98.88076876292295,94.04204147729293,end,squat,good,92.98,False,
71.87324364805697,78.82686256098529,96.70645239166753,98.8907047905661,84.17381507376027,96.29136083085754,94.7888676043032,84.23266307495625,91.07629308015773,93.28262460721406,end,squat,good,88.78,False,
100.9798012665313,70.63774685204602,85.97543248923655,89.83068227322414,82.01714445507156,102.57805844727189,76.22909631727777,79.14415009558591,97.69110568495124,100.85451154918336,start,squat,good,98.41,False,
75.84156182712051,86.14036390545425,79.60908867148765,94.18217943433064,84.2201738721512,119.33201187282371,89.12623395238754,76.88830413318667,71.25418424280967,100.13212131190257,end,squat,good,94.4,False,
97.21421636895174,87.28146073591142,76.63567364302337,72.16720280862074,108.8869460644014,94.96979143210356,107.32771991118312,92.2978146096354,97.55458431160264,78.31948367691018,start,squat,good,87.41,False,
80.10673346634356,81.43877384128527,101.74940428059594,86.84590903785625,95.55712266427284,75.68092052826533,78.79210160848682,103.4833844307277,96.83928281459404,69.97341689052047,start,squat,good,89.01,False,
86.37869025794281,90.99384673851748,80.69874142065484,91.12642219202873,83.38827923500543,104.93576717380812,96.07308503748789,72.51000565983787,80.6791465467249,80.74730683021164,start,squat,good,86.03,False,
96.27123077411022,93.61548077379123,80.09684656901135,91.4444640215865,79.89967640689456,105.095637747366,101.64911414662532,81.3760916208748,102.01206963647198,72.20240735723948,start,squat,good,93.94,False,
101.73005156894894,85.38207872254331,89.43386869109129,95.19108148546096,82.44040313586464,95.96429691845331,93.78256572514664,88.4338544173798,95.17137343139431,99.43479979422789,mid,squat,good,92.32,False,
91.25325007352224,81.67890531706708,99.2980218305636,93.04975820612567,93.78732173565275,101.48446162814,85.5963280941119,102.64359355857404,82.32177401023434,94.08198160914652,start,squat,good,85.89,False,
85.35579908420894,81.51581965601588,84.64289303979088,72.8606699251448,85.23980714124028,77.27745750951384,95.23819479907824,87.22382038670807,83.977329908942,73.34720350787842,start,squat,good,88.97,False,
78.30422996441192,75.73574041769979,73.24279100048533,94.43736535737251,96.24609497270696,85.25421301722034,87.25623965061864,78.9418864618109,99.90915491914726,102.81162396145004,start,squat,good,98.97,False,
83.27043866766124,90.39965263572287,98.99026103718252,94.55274691703406,96.8990281511309,79.32759790449572,70.93628339851084,107.79327787027674,77.91780923137311,107.46234927762409,start,squat,good,88.54,False,
96.14946806610772,84.19988170018999,81.20912975675756,64.15641652335722,96.7348579208893,108.42391861854378,86.48890547539565,96.8187477186227,94.02326153938029,97.00470599974012,start,squat,good,92.45,False,
97.26962485153592,79.50663312629862,84.18470423329988,93.58745732250702,85.4879856193354,78.77316711611749,107.6371806116781,83.08720154210936,99.0007885117984,87.9852334593655,end,squat,good,87.16,False,
99.05703321644894,94.6946183782296,97.50904286846514,85.78609763466163,79.45465086468525,109.52249183746648,79.80057901031425,95.99069482944304,97.59291254402608,99.73075651794606,start,squat,good,97.5,False,
98.58754559545542,78.69965743044519,88.03461744381427,83.0540493191861,96.37066470055096,85.67191993649384,97.39809413910378,84.88779649131388,64.40974787121004,98.33226201525328,end,squat,good,95.96,False,
95.33740158864678,92.83164570323632,59.18966463553572,86.176176121952,83.08450884562535,81.15438714205138,96.30452808796028,85.35974845414708,85.87317637912118,84.31757728109939,start,squat,good,88.43,False,
98.5202458809752,90.18013879020792,116.21477625783552,96.82549439406212,94.9915252492717,80.44334731112586,84.49181380709493,90.13195850013824,75.91633021135729,92.47909782961156,mid,squat,good,94.17,False,
83.09550055661879,95.29237917268688,90.14553522911342,91.89290028775628,102.71652120354663,87.54129066820246,99.30311037005652,90.132020421891,88.6560988501541,94.33845418031709,mid,squat,good,85.02,False,
112.01060688296604,98.03111432396024,93.40550169977332,100.55530535770043,89.42506783580741,86.89358739862185,82.13558908135568,80.08465120303914,86.39127595099815,104.34664484989167,mid,squat,good,85.33,False,
77.66466578245218,93.85996530010311,87.54752264866687,95.67817407099152,100.36768575446598,90.4914564557898,103.77309900085092,87.51919738384463,77.49642756003234,79.86009964268142,start,squat,good,98.77,False,
71.46105987323732,99.27794420485978,94.7579549659089,84.36564601090434,107.26862043219433,87.05594426732469,74.9361836809866,75.46442823648516,75.31800297385713,70.27711841132205,end,squat,good,85.65,False,
92.72532108706967,92.44768537951346,77.31712490845509,82.7359695236333,103.2811096543826,95.59248330843832,102.34173503127192,75.1018104983965,87.12054866823583,82.69054016389245,start,squat,good,87.83,False,
76.0361567923298,92.92567895258397,83.18017716449998,124.53464667535007,88.64883188808132,95.63566827405651,110.3804402224047,97.06943777040452,85.61676130571878,109.94297406642424,end,squat,good,90.53,False,
117.13831978273988,128.32875409454306,112.42397873046696,102.44839986136888,134.3757049100813,133.57648011831776,107.8929611257796,123.18508148655162,87.04411953938731,138.55369609362415,start,squat,bad,60.33,True,depth too shallow
124.70371399196048,122.38741076531788,141.1723161594111,98.46244557116508,86.12046885862907,128.0772712529508,88.10615057272273,142.45205169501187,100.48073179876198,97.65385045185924,start,squat,bad,50.41,True,rounded back
114.56591037601444,130.1918278205593,109.26272352846864,137.2521195370689,109.76193855679772,119.15700831429166,129.5567803358797,103.98612454634848,107.58991202799017,100.8593721324683,start,squat,bad,40.97,True,knee valgus
110.93569046712796,129.3015744536409,98.4257972102057,110.4163961318539,126.34086021713571,91.8635519155652,133.72108377538086,106.96594510160432,151.47818981703114,139.46160096743924,mid,squat,bad,69.02,True,rounded back
115.7875355523527,122.83934643925942,119.9621066763532,132.24182889669123,112.41276316887256,127.50897311832726,84.22197065028848,131.3711141956678,120.4244552134498,96.83235565809356,mid,squat,bad,59.34,True,depth too shallow
147.34463572800192,108.39086227029486,133.21524415037263,146.3481869869116,132.20773981803163,109.68356035461888,160.27283795657772,78.0186827224198,127.50930292715144,131.98153103803733,end,squat,bad,59.07,True,knee valgus
124.90591099128112,98.33570500174328,119.63117103810808,97.2847402109524,105.6303683556999,129.02769008094376,126.06241271939317,134.7328210703853,105.96678024474488,80.09735928543657,end,squat,bad,65.64,True,knee valgus
122.03766334700872,142.86309702194598,108.51803382908854,86.99052306486446,125.0454887377184,115.41425145834482,116.40484394907334,103.80402234181986,151.60675353779982,114.91000861787748,mid,squat,bad,58.32,True,depth too shallow
87.65822314382021,121.20828203788992,180.0,127.54261414474826,108.11665871611716,140.78946492562653,103.64186825287838,117.6726098644,124.55041841341176,143.73637862841096,mid,squat,bad,41.11,True,knee valgus
116.08464652215191,117.99821076538842,116.74376620841312,114.17608774694445,93.34088579421136,114.0536324694647,143.88014340162346,122.12472441571268,108.92518892507172,132.75226875849066,mid,squat,bad,63.05,True,rounded back
132.77781542664763,108.90768140644246,134.34340547440146,112.24285498504372,137.70322320664204,119.59296215618576,111.49237465061957,136.34119228881056,99.17507876440588,109.44365520761022,mid,squat,bad,56.25,True,depth too shallow
134.1236779885141,100.43398846780086,157.35086357293662,136.33334941839007,105.50661083218009,128.7091309253332,96.56609469755703,109.9489800506353,128.44978222518233,133.5300254262131,start,squat,bad,43.11,True,rounded back
108.7569189562268,110.28535856905758,126.10935542629076,124.46076427389896,106.80136262422576,125.62154644000069,91.844376390599,121.28093774223916,121.15925857313871,110.041779092829,start,squat,bad,45.33,True,depth too shallow
120.41494612415164,172.96757555133195,132.82065450234086,151.72065325492872,141.3926992845947,121.94234948414952,159.40642777116386,105.18615817269809,109.88053425077231,133.71596693264138,end,squat,bad,61.34,True,depth too shallow
118.03822618594764,116.43017342339586,125.35230534514751,121.87175227579128,119.70188131576003,135.93907762941026,137.61628848591383,121.75939003910592,142.700659903363,86.4360151888138,start,squat,bad,64.31,True,depth too shallow
