frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,hip_angle,knee_angle,phase,label,form
46,173.91724686870776,154.31271757080955,72.17756162152648,48.1390831062237,166.44047126161715,176.27440150013342,start,pushups,good
47,173.81927081816406,153.73115226894527,71.93604736697603,45.09901171035348,166.62040037256494,176.22730330827594,start,pushups,good
48,173.90542225170353,152.61288651640885,72.17178312136716,44.50220478839592,166.72258903190672,176.39034000709532,start,pushups,good
49,173.99455996381286,152.37317682872026,72.37251736698506,44.80681232517429,166.58410320849703,176.38888881633076,start,pushups,good
50,174.09267244079638,152.37370334634832,72.29158268426818,45.20067751818967,166.76189353032171,176.3448013124533,start,pushups,good
51,174.057133051729,152.8788724855887,72.0635016486531,46.248069581602046,166.95808613725464,176.22391724797146,start,pushups,good
52,173.92972885138678,153.10326110364028,72.03475589740634,47.07604957740419,166.85504498522073,176.09361006568906,start,pushups,good
1,173.82652574778564,157.658810216838,72.03274380861272,49.94332879285306,166.67942649644002,175.7324436828263,start,pushups,good
2,173.74998958615427,158.58374112875313,72.0027988040253,50.74433319828447,166.6047087726268,175.46878013003214,start,pushups,good
3,173.54110629678323,159.0548743868138,71.99446117351873,51.320341180180925,166.44477544263034,175.27311709276682,start,pushups,good
4,173.16471166102065,158.3534549470219,71.853021266719,51.35921536709592,166.35355668871162,175.16076020518713,start,pushups,good
5,172.5976984806749,156.90647766382352,71.82764758675701,50.61493563786159,166.17250384799405,175.2725161312094,start,pushups,good
6,171.8246932788716,144.86531039567504,72.21237398952879,46.67269212352416,166.17770908557307,176.058566302439,start,pushups,good
7,171.14371642464857,137.44516960491342,72.0582654152734,40.86371664113827,167.6480088789134,177.4708431447539,start,pushups,good
8,169.59889938548116,133.5694600486595,73.06829632863895,35.162751507904154,168.1344927869026,179.60295185924562,start,pushups,good
9,167.97865628595787,132.59822485420767,72.61335123592994,32.91743283166972,168.9413141807141,179.72230264990617,start,pushups,good
10,164.1215058278439,158.57439312926118,71.36022282596049,56.05049501777391,170.29133376672587,178.68230271761126,start,pushups,good
11,160.37012728865048,161.25114392787626,70.92901161899431,60.75785770227381,170.0515663873966,179.61880827009233,start,pushups,good
12,157.03685773046502,150.51981439264608,68.81131435968832,54.71516890425277,171.26152289860917,177.74448269891676,down,pushups,good
13,154.16550270944336,136.20013504273834,67.26064018827029,33.17769622502389,171.65313346697815,175.83840332787636,down,pushups,good
14,148.16087336953234,117.3089313661602,62.95007509531043,17.50629490788106,174.92131535224416,176.11075947602498,down,pushups,good
15,141.9116719572499,101.2831334195864,57.75237657225951,0.947682652058682,179.49421594922023,179.83084215885816,down,pushups,good
16,136.26056198383006,75.44453697442205,53.596225748056746,21.11044874050056,179.09471105249156,176.70445298086614,down,pushups,good
17,129.32011866809648,63.58927379130497,46.605910750870606,29.8312494017506,179.73828780245566,176.44884621627247,down,pushups,good
18,118.49152785871752,51.90599787674736,36.74153620430765,40.71724542253691,176.6774874889496,179.98258117730404,down,pushups,good
19,111.72702939459882,47.34785552779334,29.252396292915144,45.2986657543901,174.78732496719752,179.97006094210323,down,pushups,good
20,107.59250707642455,45.24233208349538,25.02080581038333,45.80898715097359,173.32014662012384,178.27187411306116,down,pushups,good
21,103.1522553944209,42.15256392630829,20.86576460599941,46.47653689755182,172.5590181485497,176.3065363050005,down,pushups,good
22,99.63070390683106,36.91560453041958,17.904963036717366,48.77062868886448,173.13918877085473,175.89710141567627,down,pushups,good
23,102.17613392207524,33.22763938074989,19.15306420848776,49.96980761191332,172.3988938784688,176.30137406559953,up,pushups,good
24,103.65765706774036,31.203196455080683,19.94405797103001,50.53694491623112,171.89069696044663,175.63090405677065,up,pushups,good
25,102.9857717000943,28.21731186505725,18.83012346288568,50.811886726321816,171.67852775204986,175.8710259325139,down,pushups,good
26,103.24863384726576,28.887052043235265,18.020733660798307,49.65286158990405,171.7844356007893,176.05265572238977,up,pushups,good
27,104.67490515660609,30.3030253289901,19.24539033702338,48.64845757013507,172.4268604783189,176.97247690843676,up,pushups,good
28,105.4135877815271,30.751100342792945,20.16135530892729,48.0946750467695,173.13421554246784,178.1675779660495,up,pushups,good
29,105.0744050887424,31.717012915346327,20.511536220577767,47.3773984488526,173.68444816265435,178.96097701693657,down,pushups,good
30,111.4393437796639,45.09656425219932,24.75903919853221,44.95147780481493,174.33269931097837,178.51899748820446,up,pushups,good
31,116.76693528350664,51.63374845708752,30.438817072869657,40.05431265378292,179.87662107498102,173.27614362775682,up,pushups,good
32,123.49794062843064,68.98227354312823,35.13934760589504,33.86642245950205,178.1174748232869,170.82636611845737,up,pushups,good
33,130.416466237117,72.92067516319709,40.86115589834674,30.94911709935127,177.4103174909918,169.64648644758302,up,pushups,good
34,141.16345864068333,86.86246347505964,51.39711887601708,6.474814336548166,176.2937888914922,168.9625664247337,up,pushups,good
35,145.95403875879384,114.62009848551833,56.99145426005188,27.10692124185487,174.9328445365986,169.31842769836712,up,pushups,good
36,148.42039844633138,122.00611700508796,57.98259948858319,31.646065556893973,176.047790336134,171.3449159265646,up,pushups,good
37,150.7134214921871,146.69556164981307,59.20847873068669,50.30011721943938,176.93750912222174,174.1298048505016,up,pushups,good
38,154.68034197065006,143.9628568164155,61.35015884011426,40.29988649425805,175.27449481361725,174.1949199036785,up,pushups,good
39,158.87628159254004,141.79290417805774,63.26239556712785,38.80070991464703,174.4070394115937,173.505171503246,up,pushups,good
40,161.3246756733268,139.32740701141336,64.02919060844103,38.248891775024745,174.357012920999,172.92967669771173,start,pushups,good
41,163.84194425306305,139.50885125416124,64.792436583813,38.441963738370326,174.31580675328237,173.68135241926558,start,pushups,good
42,167.3152539855047,144.48404644840886,65.72218821953805,39.49443245006781,173.39165416464962,172.65374755043223,start,pushups,good
43,169.32807466539967,144.88684196179608,66.22831169812773,35.45033424510861,173.4590668174693,173.52726726327822,start,pushups,good
44,170.3081609067579,145.09486606653013,66.4731716438763,36.7211569261303,173.04122982076964,173.58644629071625,start,pushups,good
45,171.70684484415438,147.77056189411928,67.30824580631786,39.01220207631063,173.4538947083342,175.34288023545153,start,pushups,good
46,173.1609138536206,150.54589896665118,67.69309216635175,40.9957983681776,173.2409521377445,175.75399078471233,start,pushups,good
47,173.99464505636882,154.01028518266423,68.13129411137395,43.66297015565103,173.38834984031203,176.9545654548216,start,pushups,good
48,173.99038895987627,153.83623425857562,67.75802623729611,45.2086999756964,173.5783779646053,176.96226499053006,start,pushups,good
49,174.26632034316867,160.9454264554393,68.1151832632929,48.653103510687394,173.80261136012305,177.7740131497195,start,pushups,good
50,174.47976721277473,157.76029799517562,67.55490999386326,51.04043275081881,174.9847438182317,178.5318314156489,start,pushups,good
51,174.5475871774223,156.93060858384516,67.74004840670878,51.473900403455154,174.80359780526635,178.50881278616876,start,pushups,good
52,174.49040268416138,155.18725249202618,68.22565438033033,49.88896858057957,174.5463848723646,178.79583647093307,start,pushups,good
53,174.5093042423119,154.6672588715487,68.34655047001414,49.37594230604449,174.6529391821101,178.99644021962027,start,pushups,good
54,174.49818020914077,153.81231750561903,68.24258691750344,49.11997296170525,174.8565558790643,179.1228605218111,start,pushups,good
55,174.4992696404054,154.06862515372706,68.30186943759864,49.155485295899695,174.7288317095627,179.08551346305254,start,pushups,good
56,174.57355338184516,153.72504975066852,68.46473055117421,48.89586612112754,174.59958761367906,179.0473375168024,start,pushups,good
57,174.7000420940434,152.41789430729773,68.5852029582743,47.80779958219749,174.52392242182862,179.0066280138802,start,pushups,good
1,171.95467013959131,158.79643345491914,50.13767411987234,40.53946541806749,169.20124386442615,179.01409112537382,start,pushups,good
2,169.0052044497795,164.66678977762214,49.57331845045085,42.563116894889255,172.64458483180306,174.503706464703,start,pushups,good
3,169.59067801208926,161.70475229080216,49.49508581311384,38.78814002150963,171.2007107845811,175.8721467605629,start,pushups,good
4,167.31500641905188,158.87831327527832,46.07170930976553,38.94156434740467,168.2109646231596,175.65236330716786,start,pushups,good
5,164.3711526061806,156.06419185253435,43.587377110067166,37.18672071959615,166.15269953595555,174.75327348759998,start,pushups,good
6,161.88319460261943,153.5831970296779,41.82212504229684,34.88748875854931,165.7627364207374,172.5803094818044,start,pushups,good
7,161.40572074875885,153.05662047837734,42.38309695012291,36.20379288886815,165.56232217604125,172.72074305910536,start,pushups,good
8,159.78819378504605,152.50132725043062,41.3589462237739,37.35723292144612,165.0644258488748,171.9794514442424,down,pushups,good
9,156.77333242198745,149.95034441433296,41.02917723025831,36.55562997350054,166.65407301789963,170.4506525287163,down,pushups,good
10,152.97326336141998,147.69253764246784,38.14668322683153,35.5697321052545,164.83323079602204,171.39521586002658,down,pushups,good
11,148.49142010320458,142.38111560569018,36.14396656804339,33.933829275756395,163.07311272975122,173.75943460501037,down,pushups,good
12,142.67069225816127,137.92838115211055,33.12766742888103,31.5228811622464,161.74467666002957,176.2615698209335,down,pushups,good
13,136.3350471894317,133.10493259300551,29.28209211553786,28.316552132913444,160.72264441686858,177.82520663527615,down,pushups,good
14,128.39326262284507,127.66240492688024,23.70238326784244,23.79604524555529,160.31911650136814,177.36672474873987,down,pushups,good
15,122.51240889982532,123.03450198476403,19.10636130355704,19.14119455165497,159.73899354707513,176.7592609352447,down,pushups,good
16,114.83400261668876,118.97122145710485,12.231969679101429,15.445496702648043,158.76445814100626,176.040772784814,down,pushups,good
17,108.7134983691252,112.9689239938887,7.29774729629343,10.358681545155102,157.29545951255778,176.42431561117027,down,pushups,good
18,101.25933418749467,104.2296846094008,1.5985654167246472,4.153362333310013,157.04821641873892,176.60385785007878,down,pushups,good
19,95.38550891217452,98.2683888083792,2.7467217757541817,1.388589786196491,159.56333610647704,172.91617901794575,down,pushups,good
20,87.93525244576165,89.2843937025941,8.068536246188506,8.113476410689756,161.75954698010773,171.54728991426137,bottom,pushups,good
21,80.06619720042063,82.50032170564751,13.075514980242534,12.81386898975514,164.15226430760774,170.37967097189158,bottom,pushups,good
22,75.4374559202255,72.59161348325921,15.976958126541472,20.230824580403542,166.80610424065537,169.0283900554281,bottom,pushups,good
23,70.15174049454458,70.60520135231113,18.96238137669301,20.33152793306501,167.1041775635046,170.3322621816967,bottom,pushups,good
24,69.9430688271938,71.93480077476174,18.254425145431075,18.617486791538344,166.70302241736292,171.05439849908075,bottom,pushups,good
25,68.09263245910412,71.00132086158857,18.563553008421128,16.503013147396686,167.9352208858266,170.62965975154037,bottom,pushups,good
26,66.26196291554109,70.138210566306,19.40320684268387,16.2579469924719,169.36567256604627,170.14757219610672,bottom,pushups,good
27,67.84644090802406,71.0050045202866,18.08745981732081,13.500082643463855,169.17872926907336,169.7869865071461,bottom,pushups,good
28,69.07689377250429,70.05311412082891,16.79364945467607,13.385697923324646,169.2819840799553,169.72101653050112,bottom,pushups,good
29,70.52662040665655,71.58914696853758,15.29308548348779,10.90362637529312,169.58153086294126,169.44722378143928,bottom,pushups,good
30,70.78107617223777,69.87097982818541,14.914459207138062,11.355680879502843,169.82256061582382,169.2507829314801,bottom,pushups,good
31,70.9749969394541,69.51155264935862,14.577022123168792,11.63876467764499,169.8517899964579,169.05896182019583,bottom,pushups,good
32,70.34414338564866,69.87016466632338,14.742297319667747,11.683687778552963,170.17423849200028,168.54297053808165,bottom,pushups,good
33,70.08448535528329,69.2820031398639,14.751742724537165,12.161066302226931,170.32160601080696,168.19596996846147,bottom,pushups,good
34,70.01944741093102,69.37453467043849,14.710414603878524,12.133970924466364,170.37828196090464,167.7428395811379,bottom,pushups,good
35,70.20170427598786,71.49834836349234,14.766753740991138,11.962286466731648,170.1833462862417,167.59426968225242,bottom,pushups,good
36,72.09552226681825,72.81566045457926,13.757230847098322,12.226047356481386,169.2564328582002,167.63548284052382,bottom,pushups,good
37,75.71008481456138,71.91314045135155,11.542114139004989,16.66240127224329,169.24956857771474,166.36193409398862,bottom,pushups,good
38,83.99783833923124,74.84201566738612,5.772653684393142,12.56794151059537,167.85113212749434,165.7491264523646,bottom,pushups,good
39,92.14959675758293,80.72486751181937,0.0221870065368351,9.59462582295993,165.7562543455805,167.0640481526518,up,pushups,good
40,99.52339228620367,89.57999643705641,4.244622957685266,3.477674184740961,163.38308793957697,169.3501362634074,up,pushups,good
41,105.13604875870728,100.40934458578796,8.102794928967342,4.625275977910427,162.06115968377486,172.134736050547,up,pushups,good
42,112.27058027227255,111.48098920481488,12.752616381656114,12.698570939228423,161.48797784985925,173.5310677194214,up,pushups,good
43,119.7232593579299,118.2992688533006,18.960180072546923,18.380306520206265,162.6891935091243,174.62032994516403,up,pushups,good
44,125.21102160566566,124.6069171499724,25.166970419500075,24.49105231016089,165.4686600169229,175.63604908151407,up,pushups,good
45,129.93980893615202,129.474284788217,28.008762987154693,27.876466166656574,164.00749498422874,178.45260141072458,up,pushups,good
46,137.08925582296945,137.17226161330026,31.900986579454216,31.918383254581048,165.46646649468778,175.30188305746148,up,pushups,good
47,143.40162996825484,143.97351394805102,35.892103847603686,37.42653783111543,166.6027220535431,175.04565104767914,up,pushups,good
48,149.27213240885774,150.6028738295302,39.1964399433714,40.865992049257365,167.8386767274747,175.8463024245755,up,pushups,good
49,152.59672567167485,153.50065871068793,40.88598571777287,41.01572733656496,168.11331506131646,176.53612832427217,up,pushups,good
50,156.33730479907643,155.35005006907224,41.95830289621764,40.523314569202455,168.80733080240944,174.92370725122225,up,pushups,good
51,160.36911499344325,158.0886541539604,42.98620932386284,39.55527828490592,168.16389066589284,175.69537758055984,start,pushups,good
52,163.25041798938292,159.40752317122,44.236136665828575,40.49544364267293,168.8829636338259,176.36627470675,start,pushups,good
53,169.37030334378932,161.79201637340725,47.3070106481033,40.0797968207117,169.35229696631345,176.28494205634007,start,pushups,good
54,171.68969426276993,163.52159706984733,49.16525980697105,41.83526157871604,170.75326228866174,175.02396004970907,start,pushups,good
55,173.97664569569815,163.917321022856,50.837746916211394,41.64512825299951,173.0131100595191,173.35788951900057,start,pushups,good
56,175.38266730442595,164.0345292903414,50.12794762510556,41.28746772233457,170.63888301424885,174.09640121853494,start,pushups,good
57,175.06246429889094,164.98223817825834,49.3509620967682,40.6285729792029,169.33283958463213,174.70962240392203,start,pushups,good
58,174.59495464116836,164.9487872600192,48.93824733934936,40.54766936767341,168.958983959983,174.83554333157187,start,pushups,good
59,174.3500662460675,165.1755169912006,49.13859438486625,41.06363478235269,168.65516523944444,175.3806838306815,start,pushups,good
60,174.16538250855,164.8225596040664,49.17604850178613,40.69766633904071,168.63745184183543,175.75075015965513,start,pushups,good
61,174.02475169921533,164.37388116786013,49.24197520519031,40.46377504729004,168.67753804696392,175.99762397366112,start,pushups,good
62,174.03740055801865,164.18943289569793,49.15180037349725,40.3669726330349,168.65999028772276,175.96642984634454,start,pushups,good
63,174.03965919960226,164.04740641589274,49.15467983887403,40.29039606187619,168.7146603828469,175.87480419643182,start,pushups,good
64,174.03905451280386,163.96674147459944,49.20181764390374,40.28768613936345,168.6476283322754,175.90766426327653,start,pushups,good
65,173.99801319459692,163.97162278475687,49.27758545390207,40.34824410543963,168.62629989065132,175.9684400337542,start,pushups,good
66,173.90291068719998,163.949409233314,49.37753064004628,40.387147921014325,168.65974952167932,176.09256949294902,start,pushups,good
67,173.93474540951817,163.96749844628772,49.523723771808136,40.454200343739565,168.7519875055801,176.13152482122817,start,pushups,good
68,173.9982372873325,164.05778355018612,49.62974473033082,40.56764578425732,168.7484739028798,176.21582328792155,start,pushups,good
69,174.03654422652303,164.18901931603267,49.70102271067443,40.74897066010902,168.7227869534679,176.24607814615453,start,pushups,good
70,174.03704043256545,164.25527959446325,49.75634710751869,40.859185058166,168.70821573390936,176.25929887051214,start,pushups,good
71,174.0232602990805,164.32784446366995,49.79186261444701,40.96092942652693,168.67538253548983,176.26218966736053,start,pushups,good
72,174.01760757368805,164.405929993097,49.83196423474287,41.08771669512463,168.65201711376156,176.2653691254757,start,pushups,good
73,174.011058773743,164.44660426902064,49.86968508062808,41.17223485507908,168.66305592699183,176.21881934093278,start,pushups,good
74,174.0217710310826,164.4863948282889,49.92008629182664,41.230812702202265,168.68991311684638,176.16926403881803,start,pushups,good
75,174.02359753705846,164.50338383110764,49.97374333356941,41.2715421404322,168.75199853733085,176.0764374040864,start,pushups,good
76,174.027015539496,164.49691349181103,50.02098618613039,41.285426427812965,168.80437205447282,175.9738436893024,start,pushups,good
77,174.0121725761991,164.47714372633484,50.04765840229724,41.28233995241656,168.8563324826075,175.85964623250868,start,pushups,good
78,173.99568145914947,164.47607516506162,50.079688030521744,41.28871206771366,168.91311630453094,175.75580906658223,start,pushups,good
79,173.9934749172715,164.47673514951666,50.12238649589452,41.30714909552129,168.93987421755924,175.70215598505598,start,pushups,good
80,173.99624997200112,164.48223899916894,50.13899537425966,41.29748898458079,168.96880569336875,175.5934054480037,start,pushups,good
81,173.99853247406483,164.52173736542562,50.1374408841887,41.307464090672106,168.95440135763872,175.55244976695164,start,pushups,good
82,173.99523761100022,164.5693442582636,50.13691552418889,41.319617820341335,168.99384636044798,175.46057836568596,start,pushups,good
83,173.99109328838964,164.5778519424661,50.134999723050505,41.324619603630126,169.01855484436035,175.3820820887628,start,pushups,good
84,173.9700373653446,164.5712540209894,50.12078392605392,41.31415581061732,169.06317474767783,175.2813443910256,start,pushups,good
85,173.95513499307742,164.77721990223844,50.11445749406799,41.39965222768527,169.0945586617834,175.2183105977661,start,pushups,good
86,173.92838402344285,164.94888807478023,50.10979353117014,41.466141052543456,169.138575505002,175.16376443569555,start,pushups,good
87,173.89729537948477,165.02099974546343,50.09625204042021,41.48561310159441,169.17516968960595,175.10669720692263,start,pushups,good
88,173.8710205233389,165.05030612308798,50.087000855774185,41.48478512277864,169.19712102718793,175.08437364426794,start,pushups,good
89,173.8460175845732,165.07584410330992,50.076515568094095,41.48247607166898,169.21848224043785,175.06343932166357,start,pushups,good
90,173.82609428029835,165.11505141186836,50.06606090938313,41.48554771536547,169.24020179921098,175.03606058999907,start,pushups,good
91,173.8190228419839,165.25249922922856,50.113263166717374,41.46798593136957,169.2419486407208,175.24126954886393,start,pushups,good
92,173.82495167654454,165.31349317217447,50.112487902891104,41.39780529003664,169.18925366682578,175.37036843895865,start,pushups,good
93,173.82315338340808,165.35799221485115,50.134092256912254,41.37294919023683,169.04715738103013,175.76112818355455,start,pushups,good
94,173.8224487310608,165.40658943116512,50.12674116318204,41.34075311453738,168.9947128010297,175.85288998374455,start,pushups,good
95,173.80209457699965,165.50972544261452,50.11298202696278,41.29186498998281,168.97032233897187,175.91692398397214,start,pushups,good
1,171.16986473789837,154.5876604399205,61.37208298374074,48.58616702372581,179.24136445065614,173.99137721262684,start,pushups,good
2,169.37067926303433,152.45958538414953,64.44366817630578,45.04571485132991,178.75117290417435,178.18904808663245,start,pushups,good
3,169.78759591048754,158.6878576720653,63.7986265910817,50.74906545545483,178.29608222353605,175.37930396320226,start,pushups,good
4,166.12224182142083,139.1628240743194,63.936178088048585,37.2118581453824,176.30512055221618,174.4799631364725,start,pushups,good
5,164.63469992590427,137.7839327579645,64.14570307077004,32.13010211340655,176.32307854697464,174.65562865539974,start,pushups,good
6,162.26012918842858,133.58223788999624,65.28157340955983,29.07428317299016,174.54559021751206,175.19349847353362,start,pushups,good
7,160.34878398610877,159.3890958957494,66.89521687402856,53.77170091946306,172.20125665687644,172.9003636286719,start,pushups,good
8,155.8429362187149,148.81559125881344,68.42594561464863,39.564119231840415,171.77166842672085,173.2065085415484,down,pushups,good
9,153.2190604611905,133.5692997994741,67.9361038448907,26.18715559488404,172.92510649374648,174.3596877838388,down,pushups,good
10,154.4398925767621,124.80011657464368,66.94415554489088,25.69796256721273,175.87454617932175,174.52522352604356,up,pushups,good
11,151.53516416467613,105.55031641939702,65.7440956366719,5.4257231612091,176.43414171106625,175.0843730696208,down,pushups,good
12,141.01175352484682,73.00664263212002,56.08065161576079,33.49668789459329,178.01630728662445,176.32591208269565,down,pushups,good
13,132.0775991559241,52.51826022403804,46.30849535930137,46.49876768534817,179.6742130526025,176.62536570945804,down,pushups,good
14,126.89706914440282,45.47938248306632,40.68482196634688,51.094203919637096,178.23386715000836,177.16162526806562,down,pushups,good
15,123.89966957102126,42.49514437829363,36.89544044701669,52.934517685247,176.89184158355417,177.17724146892306,down,pushups,good
16,116.08884032264916,36.392264545248416,29.917024988613345,56.71958785004978,174.08455745284806,178.30375288218335,down,pushups,good
17,112.76573921927977,31.417195141734425,26.868489088594643,58.49445000825445,173.8800664984061,177.25399305852093,down,pushups,good
18,113.65368476764156,27.264268257088748,27.922801261171283,58.59381512532698,174.9461701902891,178.25579744428256,up,pushups,good
19,113.78694659467104,28.21356736289037,26.99334669871705,57.384928133098086,174.36853851142328,177.83241110156425,up,pushups,good
20,115.21300919561344,28.96871462459833,28.47140361862216,56.66513072618207,175.0280265529377,178.8412301236994,up,pushups,good
21,116.64861213025851,30.088038912033788,29.66296192214558,55.55139755480686,174.91146578229493,178.95729797065775,up,pushups,good
22,117.02238405524092,30.990051347139737,30.06361477088469,54.85388208190717,174.84113242545956,179.3382494897313,up,pushups,good
23,118.33672938192028,31.191291649676284,31.21534093649618,54.4103437257242,174.99436640006593,179.94867585896407,up,pushups,good
24,118.65062947878154,32.17923702058038,30.477399332127355,52.77751889071919,173.5864776095556,179.74672812724418,up,pushups,good
25,119.39980729761275,34.33639508785308,31.3746390332814,50.65583652799359,174.9483292223467,178.19996408309308,up,pushups,good
26,125.914392881626,43.06933614697545,37.266685473038,44.93822246705194,178.07140967566428,174.413428514318,up,pushups,good
27,133.48029219746985,53.36852991754117,43.57635671172689,38.1397426216542,179.14757872236723,170.8232225795649,up,pushups,good
28,147.804076435226,94.3214130448082,56.3400131955588,2.409700154014081,178.77554718016364,169.4794611904993,up,pushups,good
29,151.9864290693867,135.85077353707212,59.2865602771315,43.49248503957868,178.0774240992537,168.96695539694028,up,pushups,good
30,154.15944236117963,147.90455844835276,61.90299627182755,55.83276887378162,175.5201267575172,168.24934683754574,up,pushups,good
31,156.2660387948385,153.06133287418473,62.73564122229487,59.08237389080493,176.7677608854707,169.5789566927917,up,pushups,good
32,158.6596864980207,155.2576403848762,63.03468981716616,56.0435941027764,176.76379020210192,170.49620492016513,up,pushups,good
33,161.30622652840782,153.6179142262393,63.31523341577759,52.73362967187647,177.72248312601133,172.42076643111236,start,pushups,good
34,163.1886629034252,155.18033095231428,64.1093540507533,52.39780219477023,176.49061177028003,171.84837224448566,start,pushups,good
35,165.6790122513195,153.7272222169419,63.94947767248159,49.2315341175205,177.17973437549097,171.6793887192073,start,pushups,good
36,168.4342931415852,154.06774299720217,65.08306436658908,49.40967890685488,175.78414579507384,171.65029671441133,start,pushups,good
37,170.1242625886671,155.85558830746703,65.07460334240336,49.80668374103756,176.52875111849227,172.1110885878186,start,pushups,good
38,171.06961476731345,154.8165847110152,64.69239760358224,46.41643577029319,177.39138912138958,173.00923018336815,start,pushups,good
39,171.99529621385165,153.12194329422354,64.6455228458303,43.27486567240411,177.2914476209069,173.19137509430718,start,pushups,good
40,172.83191486807593,153.55766959865943,65.2935555182761,45.42012829066922,176.76975987290604,173.3583914121768,start,pushups,good
41,173.38050934213786,153.6919595033444,65.04585435510329,45.50679467437989,177.39455955337013,173.47770789563663,start,pushups,good
42,173.86248672883002,154.45182349186712,65.03383573438272,46.233289855765626,177.12860295558372,172.85608586226834,start,pushups,good
43,174.24013125991434,156.6698214855565,65.86801829163917,47.9654698311616,176.394441290786,173.19874709123832,start,pushups,good
44,174.71810230281346,159.6946002494029,65.80672993333313,50.098771380982086,177.27106483590953,173.95054154533014,start,pushups,good
45,175.12809918251483,161.71135105270616,65.81851570660321,52.4225337047308,177.97196767188268,174.3337365244941,start,pushups,good
46,175.28829184373387,161.20049552868318,66.4971938603956,52.17115986552064,177.64687300436873,174.80186191367832,start,pushups,good
47,175.29979340846037,160.41353986187178,66.33806396349217,52.05870435310314,177.9873360444487,175.5510761713744,start,pushups,good
48,175.2718248741241,157.90801415372476,65.94269273489395,50.035895045392415,178.51944954393252,176.01732120715872,start,pushups,good
49,175.3311066890137,157.33742805304573,65.86580557610219,49.81030306805627,178.78458905274425,176.2622747408336,start,pushups,good
50,175.43169794161747,156.6749149391099,65.85014724214496,51.32229852145908,178.99319828281423,176.45579945768648,start,pushups,good
51,175.46773706800585,156.964845054894,65.86601420265859,51.09084198409038,179.17040701541717,176.6813852990552,start,pushups,good
52,175.43918251406492,157.45030422761226,65.89385903410572,51.07876134464495,179.2666604121108,176.89172515250917,start,pushups,good
53,175.39623245922937,157.10972839404448,65.90149033986937,50.79015469104707,179.3434397128177,177.0505326995149,start,pushups,good
1,175.30978160768063,156.05543407320417,67.81212728748133,49.29692829013079,175.4298694548018,175.60573354323802,start,pushups,good
2,175.3253355825588,153.26262953329524,68.09239745830597,46.70730077061834,174.89484250235589,176.2797649990541,start,pushups,good
3,175.22940215338576,150.85287553572965,68.29649862506359,44.89169900163064,174.5631584224886,176.76271020259847,start,pushups,good
4,174.54558399347658,147.14630778845086,68.37464143107152,41.557632320271445,174.54927245194477,177.62963776286267,start,pushups,good
5,173.0699815885842,146.642181549237,68.49552729542773,40.07296765166596,174.26066311747698,178.84190809094605,start,pushups,good
6,170.93847357836216,139.33187022770483,68.49189753229822,32.86174031890423,173.74950581456315,179.5152915351432,start,pushups,good
7,169.16033391225406,138.57799419149185,69.92374832539025,32.43133794081583,172.51379625646484,179.01330042553283,start,pushups,good
8,164.59385726267774,130.06883677805308,69.89974214718063,31.94218116517608,171.6598572093218,179.56696447199153,start,pushups,good
9,161.6392304015529,134.04525153680862,69.02520776925141,39.810695969072725,170.99125067270546,177.63623532997664,start,pushups,good
10,159.2581537545792,157.31961099194774,68.99967345187648,58.4171388075758,171.79913407935052,178.22105655376535,down,pushups,good
11,157.78108045224067,160.914246868252,69.9795511152759,62.21932153982004,171.2099068471496,177.0542264596721,down,pushups,good
12,154.54351207061268,154.68327087413317,69.84259841925329,58.14115512129863,171.77104532805967,177.9900773142004,down,pushups,good
13,152.04673763260155,145.1142416134109,67.10604493931203,34.2779402281325,174.84974798885034,178.87636708092683,down,pushups,good
14,148.60952840373878,101.78003251538928,63.59666959320951,9.188276339495449,177.7369756301144,179.56426722167024,down,pushups,good
15,142.5340270088398,81.36321546678009,59.776215095762765,28.096992054483,178.5487102484499,178.8623187425798,down,pushups,good
16,125.8068178737762,51.95907096611482,42.07099837397287,43.27465087369045,179.9618746349975,179.68347667742788,down,pushups,good
17,120.94154014180482,49.90978957364661,35.42588206728561,47.57975643332341,176.0438508452605,179.5481994244511,down,pushups,good
18,114.87089023651878,46.86105380688601,30.347148195282657,49.761650787494624,176.902554751185,178.11215904812198,down,pushups,good
19,109.0125737749141,44.84663830393673,24.516223632099745,50.790509767582485,175.1661517281026,179.44892895785804,down,pushups,good
20,104.20789679152104,43.28795904257315,19.072235442503104,53.46673606541456,172.96204160905344,178.1331218886847,down,pushups,good
21,102.79683780447478,42.04464662410319,16.891175070482287,53.76556235650276,172.4282294423582,177.39415800787603,down,pushups,good
22,104.27592625768118,38.52954830121325,17.769877895386198,54.03716782119103,173.20576212927253,178.05477982949972,up,pushups,good
23,106.11809329587405,35.15704537753828,18.90815828203007,54.82703677782698,173.37917167880687,179.1023957718661,up,pushups,good
24,107.93479039412972,34.35916098255547,20.325026652665088,54.91146033898196,173.3439688075268,179.11703034393898,up,pushups,good
25,108.72082996932704,33.815485475846,20.70990271695769,53.95866126895132,173.0539159437216,179.67897893525728,up,pushups,good
26,108.21818180618068,32.74044489857528,20.91305783661828,53.01786055686589,173.51017315927706,179.8049836331102,down,pushups,good
27,106.1343621858074,34.02539934049963,19.69865959190416,51.82981667724808,174.05643782825902,179.82725571442853,down,pushups,good
28,113.37688727392349,37.067405804123865,23.63869405529837,49.91604767280097,172.69846954629497,178.6121751057458,up,pushups,good
